Position	Slice	MeanBack	...1	sample	Area	Mean	IntDen	Median	RawIntDen	length	seedling	genotype	RawIntDen_NormBack	root_length_mm	RawIntDen_NormBack_NormLen
Pos1	19	302.3410794683096	145	MMStack_Pos1.ome.tif:0061-0222-0221:19	953	313.323	298597	304	298597	118.15	seedling1	p35S:luc	10465.951266700926	36.921875	283.46207408754094
Pos1	19	302.3410794683096	146	MMStack_Pos1.ome.tif:0061-0373-0096:19	792	310.89	246225	303	246225	98.103	seedling2	p35S:luc	6770.865061098797	30.657187499999996	220.85734580508398
Pos1	19	302.3410794683096	147	MMStack_Pos1.ome.tif:0061-0381-0195:19	968	312.231	302240	303	302240	119.832	seedling3	p35S:luc	9573.835074676317	37.4475	255.66019292813453
Pos1	19	302.3410794683096	148	MMStack_Pos1.ome.tif:0061-0367-0267:19	1040	313.979	326538	303	326538	129.068	seedling4	p35S:luc	12103.277352957986	40.33375	300.07815670395104
Pos1	19	302.3410794683096	149	MMStack_Pos1.ome.tif:0061-0368-0372:19	860	312.422	268683	303	268683	106.495	seedling5	p35S:luc	8669.671657253755	33.2796875	260.509407044575
Pos1	20	302.38859734728356	153	MMStack_Pos1.ome.tif:0061-0222-0221:20	953	315.186	300372	304	300372	118.15	seedling1	p35S:luc	12195.666728038748	36.921875	330.3100594982987
Pos1	20	302.38859734728356	154	MMStack_Pos1.ome.tif:0061-0373-0096:20	792	312.515	247512	303	247512	98.103	seedling2	p35S:luc	8020.230900951428	30.657187499999996	261.6101330544894
Pos1	20	302.38859734728356	155	MMStack_Pos1.ome.tif:0061-0381-0195:20	968	314.287	304230	303	304230	119.832	seedling3	p35S:luc	11517.837767829536	37.4475	307.57294259508745
Pos1	20	302.38859734728356	156	MMStack_Pos1.ome.tif:0061-0367-0267:20	1040	317.216	329905	303	329905	129.068	seedling4	p35S:luc	15420.85875882511	40.33375	382.33139142343845
Pos1	20	302.38859734728356	157	MMStack_Pos1.ome.tif:0061-0368-0372:20	860	315.85	271631	303	271631	106.495	seedling5	p35S:luc	11576.806281336147	33.2796875	347.8640321167723
Pos1	21	302.2258869612653	161	MMStack_Pos1.ome.tif:0061-0222-0221:21	953	315.98	301129	304	301129	118.15	seedling1	p35S:luc	13107.729725914192	36.921875	355.0125698089328
Pos1	21	302.2258869612653	162	MMStack_Pos1.ome.tif:0061-0373-0096:21	792	312.519	247515	303	247515	98.103	seedling2	p35S:luc	8152.097526677884	30.657187499999996	265.91146127406125
Pos1	21	302.2258869612653	163	MMStack_Pos1.ome.tif:0061-0381-0195:21	968	315.17	305085	303	305085	119.832	seedling3	p35S:luc	12530.341421495192	37.4475	334.6108931569582
Pos1	21	302.2258869612653	164	MMStack_Pos1.ome.tif:0061-0367-0267:21	1040	318.434	331171	303	331171	129.068	seedling4	p35S:luc	16856.07756028406	40.33375	417.91496105083354
Pos1	21	302.2258869612653	165	MMStack_Pos1.ome.tif:0061-0368-0372:21	860	316.105	271850	303	271850	106.495	seedling5	p35S:luc	11935.737213311833	33.2796875	358.6493176449398
Pos1	22	303.18563671181687	169	MMStack_Pos1.ome.tif:0061-0222-0221:22	953	318.71	303731	305	303731	118.15	seedling1	p35S:luc	14795.088213638519	36.921875	400.7133498404
Pos1	22	303.18563671181687	170	MMStack_Pos1.ome.tif:0061-0373-0096:22	792	314.331	248950	304	248950	98.103	seedling2	p35S:luc	8826.975724241027	30.657187499999996	287.92516352783593
Pos1	22	303.18563671181687	171	MMStack_Pos1.ome.tif:0061-0381-0195:22	968	319.892	309655	304	309655	119.832	seedling3	p35S:luc	16171.30366296129	37.4475	431.8393394208236
Pos1	22	303.18563671181687	172	MMStack_Pos1.ome.tif:0061-0367-0267:22	1040	322.386	335281	304	335281	129.068	seedling4	p35S:luc	19967.937819710467	40.33375	495.0677241692247
Pos1	22	303.18563671181687	173	MMStack_Pos1.ome.tif:0061-0368-0372:22	860	320.563	275684	304	275684	106.495	seedling5	p35S:luc	14944.352427837497	33.2796875	449.05326793821297
Pos1	23	302.73306267986067	177	MMStack_Pos1.ome.tif:0061-0222-0221:23	953	319.751	304723	305	304723	118.15	seedling1	p35S:luc	16218.391266092774	36.921875	439.26239569612255
Pos1	23	302.73306267986067	178	MMStack_Pos1.ome.tif:0061-0373-0096:23	792	317.409	251388	304	251388	98.103	seedling2	p35S:luc	11623.414357550355	30.657187499999996	379.14157512166946
Pos1	23	302.73306267986067	179	MMStack_Pos1.ome.tif:0061-0381-0195:23	968	322.799	312469	304	312469	119.832	seedling3	p35S:luc	19423.395325894875	37.4475	518.6833654020929
Pos1	23	302.73306267986067	180	MMStack_Pos1.ome.tif:0061-0367-0267:23	1040	323.501	336441	304	336441	129.068	seedling4	p35S:luc	21598.6148129449	40.33375	535.497314604888
Pos1	23	302.73306267986067	181	MMStack_Pos1.ome.tif:0061-0368-0372:23	860	321.985	276907	304	276907	106.495	seedling5	p35S:luc	16556.56609531984	33.2796875	497.4976431290059
Pos1	24	302.48691357814926	185	MMStack_Pos1.ome.tif:0061-0222-0221:24	953	319.038	304043	304	304043	118.15	seedling1	p35S:luc	15772.971360023774	36.921875	427.1985472033523
Pos1	24	302.48691357814926	186	MMStack_Pos1.ome.tif:0061-0373-0096:24	792	317.572	251517	304	251517	98.103	seedling2	p35S:luc	11947.364446105785	30.657187499999996	389.708431215544
Pos1	24	302.48691357814926	187	MMStack_Pos1.ome.tif:0061-0381-0195:24	968	322.033	311728	304	311728	119.832	seedling3	p35S:luc	18920.66765635152	37.4475	505.25849940186987
Pos1	24	302.48691357814926	188	MMStack_Pos1.ome.tif:0061-0367-0267:24	1040	320.719	333548	303	333548	129.068	seedling4	p35S:luc	18961.60987872479	40.33375	470.1177023888131
Pos1	24	302.48691357814926	189	MMStack_Pos1.ome.tif:0061-0368-0372:24	860	320.594	275711	304	275711	106.495	seedling5	p35S:luc	15572.254322791647	33.2796875	467.92068954348343
Pos1	25	302.91513322960736	193	MMStack_Pos1.ome.tif:0061-0222-0221:25	953	320.938	305854	305	305854	118.15	seedling1	p35S:luc	17175.878032184206	36.921875	465.1951731103636
Pos1	25	302.91513322960736	194	MMStack_Pos1.ome.tif:0061-0373-0096:25	792	317.855	251741	305	251741	98.103	seedling2	p35S:luc	11832.214482150972	30.657187499999996	385.9523800789284
Pos1	25	302.91513322960736	195	MMStack_Pos1.ome.tif:0061-0381-0195:25	968	324.976	314577	304	314577	119.832	seedling3	p35S:luc	21355.151033740083	37.4475	570.2690709323742
Pos1	25	302.91513322960736	196	MMStack_Pos1.ome.tif:0061-0367-0267:25	1040	325.024	338025	304	338025	129.068	seedling4	p35S:luc	22993.261441208364	40.33375	570.0749729744534
Pos1	25	302.91513322960736	197	MMStack_Pos1.ome.tif:0061-0368-0372:25	860	321.921	276852	304	276852	106.495	seedling5	p35S:luc	16344.985422537662	33.2796875	491.1399910993053
Pos1	26	303.3560565291214	201	MMStack_Pos1.ome.tif:0061-0222-0221:26	953	323.089	307904	305	307904	118.15	seedling1	p35S:luc	18805.678127747262	36.921875	509.3370292745767
Pos1	26	303.3560565291214	202	MMStack_Pos1.ome.tif:0061-0373-0096:26	792	317.448	251419	305	251419	98.103	seedling2	p35S:luc	11161.00322893585	30.657187499999996	364.0582890695975
Pos1	26	303.3560565291214	203	MMStack_Pos1.ome.tif:0061-0381-0195:26	968	328.331	317824	305	317824	119.832	seedling3	p35S:luc	24175.337279810454	37.4475	645.5794720558237
Pos1	26	303.3560565291214	204	MMStack_Pos1.ome.tif:0061-0367-0267:26	1040	329.65	342836	305	342836	129.068	seedling4	p35S:luc	27345.701209713705	40.33375	677.9855879930258
Pos1	26	303.3560565291214	205	MMStack_Pos1.ome.tif:0061-0368-0372:26	860	325.886	280262	305	280262	106.495	seedling5	p35S:luc	19375.791384955577	33.2796875	582.2107369534517
Pos1	27	302.16956025289073	209	MMStack_Pos1.ome.tif:0061-0222-0221:27	953	322.607	307444	304	307444	118.15	seedling1	p35S:luc	19476.409078995115	36.921875	527.503250552555
Pos1	27	302.16956025289073	210	MMStack_Pos1.ome.tif:0061-0373-0096:27	792	318.27	252070	303	252070	98.103	seedling2	p35S:luc	12751.708279710554	30.657187499999996	415.9451443388457
Pos1	27	302.16956025289073	211	MMStack_Pos1.ome.tif:0061-0381-0195:27	968	329.733	319182	304	319182	119.832	seedling3	p35S:luc	26681.865675201756	37.4475	712.5139375179052
Pos1	27	302.16956025289073	212	MMStack_Pos1.ome.tif:0061-0367-0267:27	1040	331.776	345047	304	345047	129.068	seedling4	p35S:luc	30790.65733699361	40.33375	763.3968410324754
Pos1	27	302.16956025289073	213	MMStack_Pos1.ome.tif:0061-0368-0372:27	860	325.529	279955	304	279955	106.495	seedling5	p35S:luc	20089.178182513977	33.2796875	603.6468396079133
Pos1	28	301.98177947112345	217	MMStack_Pos1.ome.tif:0061-0222-0221:28	953	327.826	312418	304	312418	118.15	seedling1	p35S:luc	24629.364164019353	36.921875	667.0669938625639
Pos1	28	301.98177947112345	218	MMStack_Pos1.ome.tif:0061-0373-0096:28	792	320.58	253899	303	253899	98.103	seedling2	p35S:luc	14729.430658870231	30.657187499999996	480.456032011098
Pos1	28	301.98177947112345	219	MMStack_Pos1.ome.tif:0061-0381-0195:28	968	332.158	321529	304	321529	119.832	seedling3	p35S:luc	29210.637471952476	37.4475	780.0423919341072
Pos1	28	301.98177947112345	220	MMStack_Pos1.ome.tif:0061-0367-0267:28	1040	338.495	352035	304	352035	129.068	seedling4	p35S:luc	37973.94935003162	40.33375	941.493150278157
Pos1	28	301.98177947112345	221	MMStack_Pos1.ome.tif:0061-0368-0372:28	860	332.279	285760	304	285760	106.495	seedling5	p35S:luc	26055.66965483385	33.2796875	782.9301178033553
Pos1	29	302.80037252301224	225	MMStack_Pos1.ome.tif:0061-0222-0221:29	953	329.569	314079	305	314079	118.15	seedling1	p35S:luc	25510.244985569327	36.921875	690.924959406025
Pos1	29	302.80037252301224	226	MMStack_Pos1.ome.tif:0061-0373-0096:29	792	323.756	256415	304	256415	98.103	seedling2	p35S:luc	16597.104961774312	30.657187499999996	541.3772858901135
Pos1	29	302.80037252301224	227	MMStack_Pos1.ome.tif:0061-0381-0195:29	968	336.355	325592	305	325592	119.832	seedling3	p35S:luc	32481.23939772416	37.4475	867.3807169430312
Pos1	29	302.80037252301224	228	MMStack_Pos1.ome.tif:0061-0367-0267:29	1040	339.25	352820	305	352820	129.068	seedling4	p35S:luc	37907.61257606727	40.33375	939.8484538647477
Pos1	29	302.80037252301224	229	MMStack_Pos1.ome.tif:0061-0368-0372:29	860	332.12	285623	305	285623	106.495	seedling5	p35S:luc	25214.67963020946	33.2796875	757.6597475625172
Pos1	30	302.4525596098401	233	MMStack_Pos1.ome.tif:0061-0222-0221:30	953	326.48	311135	305	311135	118.15	seedling1	p35S:luc	22897.7106918224	36.921875	620.166518949062
Pos1	30	302.4525596098401	234	MMStack_Pos1.ome.tif:0061-0373-0096:30	792	325.76	258002	305	258002	98.103	seedling2	p35S:luc	18459.572789006663	30.657187499999996	602.12871089387
Pos1	30	302.4525596098401	235	MMStack_Pos1.ome.tif:0061-0381-0195:30	968	336.013	325261	305	325261	119.832	seedling3	p35S:luc	32486.922297674813	37.4475	867.5324734007561
Pos1	30	302.4525596098401	236	MMStack_Pos1.ome.tif:0061-0367-0267:30	1040	334.126	347491	305	347491	129.068	seedling4	p35S:luc	32940.33800576633	40.33375	816.6941582611666
Pos1	30	302.4525596098401	237	MMStack_Pos1.ome.tif:0061-0368-0372:30	860	335.886	288862	305	288862	106.495	seedling5	p35S:luc	28752.798735537537	33.2796875	863.9744208997616
Pos1	31	302.69684698874215	241	MMStack_Pos1.ome.tif:0061-0222-0221:31	953	328.101	312680	306	312680	118.15	seedling1	p35S:luc	24209.90481972875	36.921875	655.7062668060262
Pos1	31	302.69684698874215	242	MMStack_Pos1.ome.tif:0061-0373-0096:31	792	323.236	256003	305	256003	98.103	seedling2	p35S:luc	16267.097184916202	30.657187499999996	530.6128354049505
Pos1	31	302.69684698874215	243	MMStack_Pos1.ome.tif:0061-0381-0195:31	968	334.799	324085	305	324085	119.832	seedling3	p35S:luc	31074.452114897605	37.4475	829.8137957112652
Pos1	31	302.69684698874215	244	MMStack_Pos1.ome.tif:0061-0367-0267:31	1040	334.388	347764	305	347764	129.068	seedling4	p35S:luc	32959.27913170814	40.33375	817.1637681025975
Pos1	31	302.69684698874215	245	MMStack_Pos1.ome.tif:0061-0368-0372:31	860	337.223	290012	305	290012	106.495	seedling5	p35S:luc	29692.71158968174	33.2796875	892.217259843012
Pos1	32	302.7089985306837	249	MMStack_Pos1.ome.tif:0061-0222-0221:32	953	332.249	316633	306	316633	118.15	seedling1	p35S:luc	28151.324400258425	36.921875	762.456522055243
Pos1	32	302.7089985306837	250	MMStack_Pos1.ome.tif:0061-0373-0096:32	792	325.534	257823	305	257823	98.103	seedling2	p35S:luc	18077.47316369851	30.657187499999996	589.6650879568947
Pos1	32	302.7089985306837	251	MMStack_Pos1.ome.tif:0061-0381-0195:32	968	337.595	326792	306	326792	119.832	seedling3	p35S:luc	33769.689422298165	37.4475	901.7875538366558
Pos1	32	302.7089985306837	252	MMStack_Pos1.ome.tif:0061-0367-0267:32	1040	336.915	350392	305	350392	129.068	seedling4	p35S:luc	35574.64152808895	40.33375	882.0067940146638
Pos1	32	302.7089985306837	253	MMStack_Pos1.ome.tif:0061-0368-0372:32	860	340.176	292551	305	292551	106.495	seedling5	p35S:luc	32221.261263612018	33.2796875	968.1960283915531
Pos1	33	303.2249201131186	257	MMStack_Pos1.ome.tif:0061-0222-0221:33	953	337.667	321797	307	321797	118.15	seedling1	p35S:luc	32823.651132197934	36.921875	889.0028237243622
Pos1	33	303.2249201131186	258	MMStack_Pos1.ome.tif:0061-0373-0096:33	792	324.327	256867	305	256867	98.103	seedling2	p35S:luc	16712.863270410046	30.657187499999996	545.1531804869592
Pos1	33	303.2249201131186	259	MMStack_Pos1.ome.tif:0061-0381-0195:33	968	342.001	331057	307	331057	119.832	seedling3	p35S:luc	37535.27733050118	37.4475	1002.344010427964
Pos1	33	303.2249201131186	260	MMStack_Pos1.ome.tif:0061-0367-0267:33	1040	340.854	354488	306	354488	129.068	seedling4	p35S:luc	39134.08308235661	40.33375	970.2564993921122
Pos1	33	303.2249201131186	261	MMStack_Pos1.ome.tif:0061-0368-0372:33	860	346.814	298260	306	298260	106.495	seedling5	p35S:luc	37486.56870271798	33.2796875	1126.4098769772997
Pos1	34	302.3210536712185	265	MMStack_Pos1.ome.tif:0061-0222-0221:34	953	338.763	322841	306	322841	118.15	seedling1	p35S:luc	34729.03585132875	36.921875	940.6086730787305
Pos1	34	302.3210536712185	266	MMStack_Pos1.ome.tif:0061-0373-0096:34	792	327.317	259235	304	259235	98.103	seedling2	p35S:luc	19796.725492394937	30.657187499999996	645.7449983758275
Pos1	34	302.3210536712185	267	MMStack_Pos1.ome.tif:0061-0381-0195:34	968	343.224	332241	306	332241	119.832	seedling3	p35S:luc	39594.22004626045	37.4475	1057.3261244745431
Pos1	34	302.3210536712185	268	MMStack_Pos1.ome.tif:0061-0367-0267:34	1040	347.788	361699	306	361699	129.068	seedling4	p35S:luc	47285.10418193275	40.33375	1172.3458439131682
Pos1	34	302.3210536712185	269	MMStack_Pos1.ome.tif:0061-0368-0372:34	860	351.357	302167	306	302167	106.495	seedling5	p35S:luc	42170.89384275206	33.2796875	1267.1661608226357
Pos1	35	303.38247176191464	273	MMStack_Pos1.ome.tif:0061-0222-0221:35	953	339.255	323310	308	323310	118.15	seedling1	p35S:luc	34186.504410895344	36.921875	925.9146349121041
Pos1	35	303.38247176191464	274	MMStack_Pos1.ome.tif:0061-0373-0096:35	792	328.225	259954	306	259954	98.103	seedling2	p35S:luc	19675.082364563597	30.657187499999996	641.7771481667586
Pos1	35	303.38247176191464	275	MMStack_Pos1.ome.tif:0061-0381-0195:35	968	344.358	333339	309	333339	119.832	seedling3	p35S:luc	39664.767334466625	37.4475	1059.2100229512419
Pos1	35	303.38247176191464	276	MMStack_Pos1.ome.tif:0061-0367-0267:35	1040	347.563	361466	307	361466	129.068	seedling4	p35S:luc	45948.22936760879	40.33375	1139.2005297699516
Pos1	35	303.38247176191464	277	MMStack_Pos1.ome.tif:0061-0368-0372:35	860	356.802	306850	308	306850	106.495	seedling5	p35S:luc	45941.07428475341	33.2796875	1380.453896532334
Pos1	36	303.1321737070956	281	MMStack_Pos1.ome.tif:0061-0222-0221:36	953	338.738	322817	307	322817	118.15	seedling1	p35S:luc	33932.03845713788	36.921875	919.0226243152028
Pos1	36	303.1321737070956	282	MMStack_Pos1.ome.tif:0061-0373-0096:36	792	329.723	261141	306	261141	98.103	seedling2	p35S:luc	21060.318423980294	30.657187499999996	686.9618559752195
Pos1	36	303.1321737070956	283	MMStack_Pos1.ome.tif:0061-0381-0195:36	968	343.764	332764	308	332764	119.832	seedling3	p35S:luc	39332.05585153145	37.4475	1050.325278096841
Pos1	36	303.1321737070956	284	MMStack_Pos1.ome.tif:0061-0367-0267:36	1040	345.365	359180	308	359180	129.068	seedling4	p35S:luc	43922.5393446206	40.33375	1088.9773290264504
Pos1	36	303.1321737070956	285	MMStack_Pos1.ome.tif:0061-0368-0372:36	860	358.949	308696	309	308696	106.495	seedling5	p35S:luc	48002.33061189778	33.2796875	1442.3912668019427
Pos1	37	303.6904398878019	289	MMStack_Pos1.ome.tif:0061-0222-0221:37	953	335.74	319960	308	319960	118.15	seedling1	p35S:luc	30543.010786924802	36.921875	827.233470318742
Pos1	37	303.6904398878019	290	MMStack_Pos1.ome.tif:0061-0373-0096:37	792	330.984	262139	307	262139	98.103	seedling2	p35S:luc	21616.171608860896	30.657187499999996	705.0931077373258
Pos1	37	303.6904398878019	291	MMStack_Pos1.ome.tif:0061-0381-0195:37	968	339.369	328509	309	328509	119.832	seedling3	p35S:luc	34536.65418860776	37.4475	922.268621099079
Pos1	37	303.6904398878019	292	MMStack_Pos1.ome.tif:0061-0367-0267:37	1040	350.161	364167	310	364167	129.068	seedling4	p35S:luc	48328.94251668599	40.33375	1198.2258658489723
Pos1	37	303.6904398878019	293	MMStack_Pos1.ome.tif:0061-0368-0372:37	860	353.386	303912	310	303912	106.495	seedling5	p35S:luc	42738.221696490364	33.2796875	1284.2134318866536
Pos1	38	303.9016048082171	297	MMStack_Pos1.ome.tif:0061-0222-0221:38	953	336.288	320482	308	320482	118.15	seedling1	p35S:luc	30863.7706177691	36.921875	835.9209985345842
Pos1	38	303.9016048082171	298	MMStack_Pos1.ome.tif:0061-0373-0096:38	792	337.619	267394	307	267394	98.103	seedling2	p35S:luc	26703.928991892055	30.657187499999996	871.0495374662812
Pos1	38	303.9016048082171	299	MMStack_Pos1.ome.tif:0061-0381-0195:38	968	341.523	330594	310	330594	119.832	seedling3	p35S:luc	36417.246545645874	37.4475	972.4880578315208
Pos1	38	303.9016048082171	300	MMStack_Pos1.ome.tif:0061-0367-0267:38	1040	348.118	362043	311	362043	129.068	seedling4	p35S:luc	45985.33099945425	40.33375	1140.1203954369294
Pos1	38	303.9016048082171	301	MMStack_Pos1.ome.tif:0061-0368-0372:38	860	353.963	304408	310	304408	106.495	seedling5	p35S:luc	43052.61986493331	33.2796875	1293.6605809454584
Pos1	39	302.98282386427127	305	MMStack_Pos1.ome.tif:0061-0222-0221:39	953	341.201	325165	308	325165	118.15	seedling1	p35S:luc	36422.3688573495	36.921875	986.4712682481456
Pos1	39	302.98282386427127	306	MMStack_Pos1.ome.tif:0061-0373-0096:39	792	338.585	268159	306	268159	98.103	seedling2	p35S:luc	28196.60349949717	30.657187499999996	919.7387561888113
Pos1	39	302.98282386427127	307	MMStack_Pos1.ome.tif:0061-0381-0195:39	968	343.247	332263	310	332263	119.832	seedling3	p35S:luc	38975.6264993854	37.4475	1040.807170021641
Pos1	39	302.98282386427127	308	MMStack_Pos1.ome.tif:0061-0367-0267:39	1040	352.985	367104	311	367104	129.068	seedling4	p35S:luc	52001.86318115785	40.33375	1289.2890738192668
Pos1	39	302.98282386427127	309	MMStack_Pos1.ome.tif:0061-0368-0372:39	860	359.035	308770	311	308770	106.495	seedling5	p35S:luc	48204.77147672672	33.2796875	1448.4742826003614
Pos1	40	303.45639242710575	313	MMStack_Pos1.ome.tif:0061-0222-0221:40	953	348.91	332511	309	332511	118.15	seedling1	p35S:luc	43317.05801696819	36.921875	1173.208511674128
Pos1	40	303.45639242710575	314	MMStack_Pos1.ome.tif:0061-0373-0096:40	792	343.282	271879	307	271879	98.103	seedling2	p35S:luc	31541.53719773225	30.657187499999996	1028.8464066618067
Pos1	40	303.45639242710575	315	MMStack_Pos1.ome.tif:0061-0381-0195:40	968	345.577	334519	311	334519	119.832	seedling3	p35S:luc	40773.212130561646	37.4475	1088.8099908021002
Pos1	40	303.45639242710575	316	MMStack_Pos1.ome.tif:0061-0367-0267:40	1040	360.937	375374	316	375374	129.068	seedling4	p35S:luc	59779.35187581001	40.33375	1482.1173800058266
Pos1	40	303.45639242710575	317	MMStack_Pos1.ome.tif:0061-0368-0372:40	860	367.68	316205	313	316205	106.495	seedling5	p35S:luc	55232.50251268904	33.2796875	1659.6460682717961
Pos1	41	303.6493319213729	321	MMStack_Pos1.ome.tif:0061-0222-0221:41	953	352.066	335519	312	335519	118.15	seedling1	p35S:luc	46141.18667893164	36.921875	1249.6978194886267
Pos1	41	303.6493319213729	322	MMStack_Pos1.ome.tif:0061-0373-0096:41	792	341.956	270829	307	270829	98.103	seedling2	p35S:luc	30338.729118272662	30.657187499999996	989.6122766732162
Pos1	41	303.6493319213729	323	MMStack_Pos1.ome.tif:0061-0381-0195:41	968	346.965	335862	313	335862	119.832	seedling3	p35S:luc	41929.44670011103	37.4475	1119.686139264598
Pos1	41	303.6493319213729	324	MMStack_Pos1.ome.tif:0061-0367-0267:41	1040	357.183	371470	318	371470	129.068	seedling4	p35S:luc	55674.69480177219	40.33375	1380.3500741134208
Pos1	41	303.6493319213729	325	MMStack_Pos1.ome.tif:0061-0368-0372:41	860	365.491	314322	315	314322	106.495	seedling5	p35S:luc	53183.574547619326	33.2796875	1598.0791450526488
Pos1	42	303.43319031457696	329	MMStack_Pos1.ome.tif:0061-0222-0221:42	953	351.471	334952	313	334952	118.15	seedling1	p35S:luc	45780.16963020817	36.921875	1239.9199561292098
